BibID,Shelfmark,Title,Full Coverage?,Facets,,folder
9943226483503681,Oversize Ms. Codex 1215,Lumen [con]fessorum [manuscript].,Y,"15th century, German, Germany, Treatise, Devotion, Paper",,oversize_mscodex1215
9943245923503681,Ms. Codex 1219,[Collection of laws for the use of the Podestà di Rovigo] [manuscript].,Y,"16th century, Italy, Italian, Document, Paper, Legal",,mscodex1219
9943245973503681,Oversize Ms. Codex 1222,Compendium iuris canonici [manuscript].,Y,"15th century, Document, Paper, Legal, Christian, Glossary, German, Germany",,oversize_mscodex1222
9943509773503681,Oversize Ms. Codex 1223,"Corpus juris civilis. [Fragments of the Digests of Justinian, Book 37, Titles 7-9] [manuscript].",Y,"15th century, French, France, Commentary, Document, Paper, Legal, Genealogy",,oversize_mscodex1223
9943245993503681,Oversize Ms. Codex 1225,"Ex lib[ris] Paris de Grassis Bonon[iensis] [manuscript] : magistri ceremoniarum, qui pontif[icatum] Leonis [decimi] ab an[no] 1513 usq[ue] ad an[num] 1521 scripsit / Blasius Baronius Martinellus seq[uetur] postea usque ad an[num] 1538.",Y,"16th century, Italy, Italian, Paper, Legal, Chronicle, Christian",,oversize_mscodex1225
9943362063503681,Oversize Ms. Codex 1226,Ordo judicarius [manuscript].,N,"14th century, Italy, Italian, Treatise, Legal",,oversize_mscodex1226
9943355713503681,Ms. Codex 1229,[Processional [manuscript] : Dominican use].,N,"16th century, French, France, Song book, Liturgy, Christian",,mscodex1229
9943519123503681,Oversize Ms. Codex 1231,[Works on civil law] [manuscript].,N,"Lecture notes, 15th century, Italy, Italian, Paper, Literature -- Poetry, Legal",,oversize_mscodex1231
9943686533503681,Ms. Codex 1232,"Memoriale ad passagium mortis tute faciendum [manuscript] / compilatus per Reverendum i[n Christo] patrem dominum Bartholomeum de Vitellensibus de Corneto, Episcopum Cornetanum et Montis Flascone.",N,"15th century, Italy, Italian, Paper, Christian, Devotion, Instructional materials",,mscodex1232
9943677233503681,Oversize Ms. Codex 1233,[Notated breviary] [manuscript].,Y,"15th century, German, Germany, Paper, Annotated, Breviary, Song book, Devotion, Christian, Calendar",,oversize_mscodex1233
9943687483503681,Ms. Codex 1234,[Collection of notarial documents] [manuscript].,N,"16th century, Financial records, Legal, Italy, Italian, Document",,mscodex1234
9943711963503681,Oversize Ms. Codex 1235,[Feudal rents] [manuscript].,Y,"16th century, French, France, Paper, Financial records, History, Accounts",,oversize_mscodex1235
9943711973503681,Oversize Ms. Codex 1237,[Notarial documents] [manuscript].,N,"15th century 16th century, Financial records, Italy, Italian",,oversize_mscodex1237
9943699083503681,Ms. Codex 1239,[Monastic ritual and Passion sequence] [manuscript].,N,"16th century, Song book, Christian, Liturgy, Italy, Italian, Instructional materials",,mscodex1239
9915805403503681,Ms. Codex 124,Raccolta di celebri arcani chimici da diversi famosi filosofi dati in luce et esperimentati [manuscript].,Y,"16th century, Italian, Italy, Recipe book, Alchemy, Astrology, Astronomy, Paper",,mscodex124
9943751833503681,Ms. Codex 1242,"[Annotations [manuscript] to Graeciae excellentium oratorum, Aeschinis et Demosthenis, orationes adversariae].",N,"Hybrid book, 16th century, France, Annotated, Paper",,mscodex1242
9943751913503681,Ms. Codex 1243,Liber mayor P[ri]sciani de ordinatio[n]e partiu[m] oratio[n]is [manuscript]. Institutio de arte grammaticae,N,"13th century, Annotated, Grammar, French, France, Instructional materials",,mscodex1243
9943844103503681,Ms. Codex 1246,Quaternus protocollorum [manuscript].,Y,"14th century, Legal, Italian, Italy, Paper, Genealogy",,mscodex1246
9943844153503681,Ms. Codex 1247,[Sale records] [manuscript].,N,"15th century, Legal, Document, Italian, Italy, Financial records, Accounts",,mscodex1247
9943817163503681,Ms. Codex 1248,[Liturgical miscellany] [manuscript].,N,"15th century, Song book, Liturgy",,mscodex1248
9943844173503681,Ms. Codex 1249,Contracti inter particula[s] personas [manuscript].,N,"15th century, Legal, Document, Italian, Italy",,mscodex1249
9943858803503681,Ms. Codex 1250,Cronica de origine et situ oppidi Montalbodi [manuscript].,Y,"16th century, Chronicle, Literature -- Poetry, Paper, Italian, Italy",,mscodex1250
9943858813503681,Ms. Codex 1251,Comitis Gabutii de Montealbodio juveniles &amp; amatoriae epistolae [manuscript].,N,"16th century, Literature -- Poetry, Paper, Italian, Italy",,mscodex1251
9943862193503681,Oversize Ms. Codex 1252,Lettere havute da Mon[signor] Zuccati [manuscript].,N,"16th century, Legal, Paper, Christian, Italy, Correspondence",,oversize_mscodex1252
9943862103503681,Oversize Ms. Codex 1253,[Statutes] [manuscript].,N,"16th century, Italian, Italy, Paper, Financial records, Legal",,oversize_mscodex1253
9943844223503681,Ms. Codex 1254,[Jesuit miscellany] [manuscript].,N,"Hybrid book, 16th century, Paper, Collection of Sermons, Christian",,mscodex1254
9943865603503681,Oversize Ms. Codex 1255,Statuta Amelie [manuscript].,N,"16th century, Legal, History, Italian, Italy",,oversize_mscodex1255
9943954263503681,Oversize Ms. Codex 1256,[Legal records] [manuscript].,N,"16th century, Italian, Italy, Legal, Document, Genealogy",,oversize_mscodex1256
9943971163503681,Oversize Ms. Codex 1257,Ars epistolandi ... [etc.] [manuscript].,Y,"15th century, Italian, Italy, Document, Legal, Paper, Grammar, Literature -- Poetry",,oversize_mscodex1257
9943971093503681,Oversize Ms. Codex 1258,[Notarial documents] [manuscript].,Y,"16th century, Italian, Italy, Paper, Document, Legal",,oversize_mscodex1258
9943971063503681,Oversize Ms. Codex 1260,[Processi contra il vescovo di Valva del 1500] ... [etc.] [manuscript].,Y,"15th century, Paper, Document, Legal, Italian, Italy",,oversize_mscodex1260
9944109083503681,Ms. Codex 1262,[Literary miscellany] [manuscript].,Y,"Anthology, 15th century, Italian, Italy, Annotated, Commentary, Literature -- Poetry, Philosophy",,mscodex1262
9944006193503681,Ms. Codex 1263,Confessione generale [manuscript].,N,"15th century, Italian, Italy, Christian, Devotion, Instructional materials",,mscodex1263
9944013933503681,Ms. Codex 1264,[Seals of the planets] [manuscript].,Y,"16th century, German, Germany, Treatise, Paper, Science -- Medicine, Astrology, Magic, Fortune-telling",,mscodex1264
9944164213503681,Oversize Ms. Codex 1267,Summa de vitiis [manuscript]. Summa de vitiis,Y,"15th century, German, Germany, Paper, Recipe book, Philosophy",,oversize_mscodex1267
9944209083503681,Ms. Codex 1268,Manuale Bernardi Canal notarii de Rippis [manuscript].,Y,"14th century, Accounts, Financial records,  Document, Legal, Paper, Catalan, Spain",,mscodex1268
9944265733503681,Oversize Ms. Codex 1271,[Opuscula] [manuscript].,N,"13th century 14th century, Annotated, Christian, History, Theology",,oversize_mscodex1271
9944266983503681,Oversize Ms. Codex 1272,[Ledger of Medici debtors and creditors] [manuscript].,Y,"16th century, Italian, Italy, Accounts, Financial records, Paper ",,oversize_mscodex1272
9944270223503681,Oversize Ms. Codex 1273,[Ledger of Medici debtors and creditors] [manuscript].,Y,"16th century, Italian, Italy, Accounts, Financial records, Paper ",,oversize_mscodex1273
9944279193503681,Oversize Ms. Codex 1274,[Ledger of Medici debtors and creditors] [manuscript].,Y,"16th century, Italian, Italy, Accounts, Financial records, Paper ",,oversize_mscodex1274
9944332753503681,Oversize Ms. Codex 1275,[Ledger of Medici debtors and creditors] [manuscript].,Y,"16th century, Italian, Italy, Accounts, Financial records, Paper ",,oversize_mscodex1275
9944285313503681,Oversize Ms. Codex 1276,[Property inventory of Bivigliano de' Medici] [manuscript].,Y,"16th century, Italian, Italy, Accounts, Financial records, Paper ",,oversize_mscodex1276
9944285343503681,Oversize Ms. Codex 1277,[Ledger of debtors and creditors] [manuscript].,Y,"16th century, Italian, Italy, Accounts, Financial records, Paper ",,oversize_mscodex1277
9944302473503681,Oversize Ms. Codex 1278,[Ledger of Medici debtors and creditors] [manuscript].,Y,"16th century, Italian, Italy, Accounts, Financial records, Paper ",,oversize_mscodex1278
9944302493503681,Oversize Ms. Codex 1279,[Ledger of Medici debtors and creditors] [manuscript].,Y,"16th century, Italian, Italy, Accounts, Financial records, Paper ",,oversize_mscodex1279
9944302523503681,Oversize Ms. Codex 1280,[Ledger of Medici debtors and creditors] [manuscript].,Y,"16th century, Italian, Italy, Accounts, Financial records, Paper ",,oversize_mscodex1280
9944302533503681,Oversize Ms. Codex 1281,[Ledger of Medici debtors and creditors] [manuscript].,Y,"16th century, Italian, Italy, Accounts, Financial records, Paper ",,oversize_mscodex1281
9944307083503681,Oversize Ms. Codex 1282,[Ledger of Medici debtors and creditors] [manuscript].,Y,"16th century, Italian, Italy, Accounts, Financial records, Paper ",,oversize_mscodex1282
9944307123503681,Oversize Ms. Codex 1283,[Ledger of Medici debtors and creditors] [manuscript].,Y,"16th century, Italian, Italy, Accounts, Financial records, Paper ",,oversize_mscodex1283
9944307113503681,Oversize Ms. Codex 1284,[Ledger of Medici debtors and creditors] [manuscript].,Y,"16th century, Italian, Italy, Accounts, Financial records, Paper ",,oversize_mscodex1284
9944307033503681,Oversize Ms. Codex 1285,[Survey of property in Tarn] [manuscript].,Y,"Land survey, 14th century, France, French, Paper, History, Financial records, Accounts",,oversize_mscodex1285
9944311153503681,Oversize Ms. Codex 1286,[Ledger of Medici debtors and creditors] [manuscript].,Y,"16th century, Italian, Italy, Accounts, Financial records, Paper ",,oversize_mscodex1286
9944311163503681,Oversize Ms. Codex 1287,[Ledger of Medici debtors and creditors] [manuscript].,Y,"16th century, Italian, Italy, Accounts, Financial records, Paper ",,oversize_mscodex1287
9944311173503681,Oversize Ms. Codex 1288,[Ledger of Medici debtors and creditors] [manuscript].,Y,"16th century, Italian, Italy, Accounts, Financial records, Paper ",,oversize_mscodex1288
9944311183503681,Oversize Ms. Codex 1289,[Ledger of Medici debtors and creditors] [manuscript].,Y,"16th century, Italian, Italy, Accounts, Financial records, Paper ",,oversize_mscodex1289
9915517533503681,Ms. Codex 129,[Feuerwerkbuch] [manuscript].,N,"16th century, German, Germany, Diagrams, Drawing, Paper, Science, History, Chemistry",,mscodex129
9944311303503681,Oversize Ms. Codex 1290,[Ledger of Medici debtors and creditors] [manuscript].,Y,"16th century, Italian, Italy, Accounts, Financial records, Paper ",,oversize_mscodex1290
9944329633503681,Oversize Ms. Codex 1291,[Ledger of Medici accounts] [manuscript].,Y,"16th century, Italian, Italy, Accounts, Financial records, Paper ",,oversize_mscodex1291
9944329703503681,Oversize Ms. Codex 1292,"[Ledger of Medici debtors and creditors, memoranda and other records] [manuscript].",Y,"16th century, Italian, Italy, Accounts, Financial records, Paper ",,oversize_mscodex1292
9944329743503681,Oversize Ms. Codex 1293,[Ledger of Medici debtors and creditors] [manuscript].,Y,"16th century, Italian, Italy, Accounts, Financial records, Paper ",,oversize_mscodex1293
9944329803503681,Oversize Ms. Codex 1294,[Ledger of Medici accounts] [manuscript].,Y,"16th century, Italian, Italy, Accounts, Financial records, Paper ",,oversize_mscodex1294
9944329853503681,Oversize Ms. Codex 1295,[Ledger of Medici accounts] [manuscript].,Y,"16th century, Italian, Italy, Accounts, Financial records, Paper ",,oversize_mscodex1295
9944329883503681,Oversize Ms. Codex 1296,[Ledger of Medici debtors and creditors] [manuscript].,Y,"16th century, Italian, Italy, Accounts, Financial records, Paper ",,oversize_mscodex1296
9944329923503681,Oversize Ms. Codex 1297,[Ledger of Medici accounts] [manuscript].,Y,"16th century, Italian, Italy, Accounts, Financial records, Paper ",,oversize_mscodex1297
9944329953503681,Oversize Ms. Codex 1298,[Ledger of Medici debtors and creditors] [manuscript].,Y,"16th century 17th century, Italian, Italy, Accounts, Financial records, Paper ",,oversize_mscodex1298
9944329983503681,Oversize Ms. Codex 1299,[Ledger of Medici accounts] [manuscript].,Y,"16th century, Italian, Italy, Accounts, Financial records, Paper ",,oversize_mscodex1299
9944330023503681,Oversize Ms. Codex 1300,[Ledger of accounts] [manuscript].,Y,"16th century, Italian, Italy, Accounts, Financial records, Paper ",,oversize_mscodex1300
9944330053503681,Oversize Ms. Codex 1301,[Ledger of Medici accounts] [manuscript].,Y,"16th century, Italian, Italy, Accounts, Financial records, Paper ",,oversize_mscodex1301
9944330093503681,Oversize Ms. Codex 1302,[Ledger of Medici accounts] [manuscript].,Y,"16th century, Italian, Italy, Accounts, Financial records, Paper ",,oversize_mscodex1302
9944330133503681,Oversize Ms. Codex 1303,[Ledger of Medici accounts] [manuscript].,Y,"16th century 17th century, Italian, Italy, Accounts, Financial records, Paper ",,oversize_mscodex1303
9944330203503681,Oversize Ms. Codex 1304,[Ledger of Medici accounts] [manuscript].,Y,"16th century, Italian, Italy, Accounts, Financial records, Paper ",,oversize_mscodex1304
9944330263503681,Oversize Ms. Codex 1305,[Ledger of Medici accounts] [manuscript].,Y,"16th century 17th century, Italian, Italy, Accounts, Financial records, Paper ",,oversize_mscodex1305
9944330273503681,Oversize Ms. Codex 1306,[Ledger of Medici accounts] [manuscript].,Y,"16th century 17th century, Italian, Italy, Accounts, Financial records, Paper ",,oversize_mscodex1306
9915517553503681,Ms. Codex 131,[Italian alchemical miscellany] [manuscript].,Y,"16th century, 17th century, Drawing, Alchemy, History, Paper, Italy, Italian, Science, Chemistry",,mscodex131
9944368073503681,Oversize Ms. Codex 1321,[Ledger of Medici accounts] [manuscript].,Y,"15th century, Italian, Italy, Accounts, Financial records, Paper ",,oversize_mscodex1321
9944368293503681,Oversize Ms. Codex 1322,[Ledger of Medici accounts] [manuscript].,Y,"15th century 16th century, Italian, Italy, Accounts, Financial records, Paper ",,oversize_mscodex1322
9944389563503681,Oversize Ms. Codex 1323,[Ledger of Medici debtors and creditors] [manuscript].,Y,"16th century, Italian, Italy, Accounts, Financial records, Paper ",,oversize_mscodex1323
9944390963503681,Ms. Codex 1324,[Ledger of Medici debtors and creditors] [manuscript].,Y,"16th century, Italian, Italy, Accounts, Financial records, Paper ",,mscodex1324
9944396083503681,Oversize Ms. Codex 1326,[Ledger of Medici accounts] [manuscript].,Y,"16th century, Italian, Italy, Accounts, Financial records, Paper ",,oversize_mscodex1326
9944396103503681,Oversize Ms. Codex 1327,[Ledger of Medici receipts] [manuscript].,Y,"16th century, Italian, Italy, Accounts, Financial records, Paper, History ",,oversize_mscodex1327
9944396143503681,Oversize Ms. Codex 1328,[Ledger of Medici debtors and creditors] [manuscript].,Y,"16th century, Italian, Italy, Accounts, Financial records, Paper ",,oversize_mscodex1328
9944399683503681,Ms. Codex 1329,De Canticis canticorum [manuscript].,N,"13th century, Italian, Italy, Commentary, Bible, Biblical",,mscodex1329
9915517583503681,Ms. Codex 133,De coloribus urinae ... [etc.] [manuscript].,Y,"16th century, Italian, Italy, Recipe book, Science -- Medicine, Chemistry",,mscodex133
9944405023503681,Oversize Ms. Codex 1330,[Ledger of Medici accounts] [manuscript].,Y,"16th century, Italian, Italy, Accounts, Financial records, Paper ",,oversize_mscodex1330
9944405043503681,Oversize Ms. Codex 1331,[Ledger of Medici accounts] [manuscript].,Y,"16th century, Italian, Italy, Accounts, Financial records, Paper ",,oversize_mscodex1331
9944404953503681,Oversize Ms. Codex 1332,[Ledger of Medici accounts] [manuscript].,Y,"16th century, Italian, Italy, Accounts, Financial records, Paper ",,oversize_mscodex1332
9944404943503681,Oversize Ms. Codex 1333,[Ledger of Medici accounts] [manuscript].,Y,"16th century, Italian, Italy, Accounts, Financial records, Paper ",,oversize_mscodex1333
9944417513503681,Oversize Ms. Codex 1335,[Ledger of Medici accounts] [manuscript].,Y,"16th century, Italian, Italy, Accounts, Financial records, Paper ",,oversize_mscodex1335
9944417493503681,Oversize Ms. Codex 1336,[Ledger of Medici accounts] [manuscript].,Y,"16th century, Italian, Italy, Accounts, Financial records, Paper ",,oversize_mscodex1336
